,wikidata_id,individual_name,region_code,region_name,birthyear,meta_occupation
1108,Q17994343,Suzuki Akira,re_japan,Japan,1764.0,linguist
1109,Q3915605,Kurushima Kinai,re_japan,Japan,1650.0,mathematician
1110,Q384703,Musō Soseki,re_japan,Japan,1275.0,philosopher
1111,Q153320,Rai San'yo,re_japan,Japan,1781.0,historian
1112,Q5507492,Fujita Sadasuke,re_japan,Japan,1734.0,mathematician
1113,Q640808,Jinsai Itō,re_japan,Japan,1627.0,philosopher
1114,Q5507494,Fujitani Nariakira,re_japan,Japan,1738.0,linguist
1115,Q652953,Shiba Kōkan,re_japan,Japan,1747.0,geographer
1116,Q3020437,Nakagawa Jun'an,re_japan,Japan,1739.0,botanist
1117,Q3148401,Ikeda Mitsumasa,re_japan,Japan,1609.0,philosopher
1118,Q8514292,Matsumae Norihiro,re_japan,Japan,1844.0,anthropologist
1119,Q1334955,Kada no Azumamaro,re_japan,Japan,1669.0,linguist
1120,Q1065728,Toju Nakae,re_japan,Japan,1608.0,philosopher
1121,Q714175,Ueda Akinari,re_japan,Japan,1734.0,linguist
1122,Q1527039,Yoshida Mitsuyoshi,re_japan,Japan,1598.0,mathematician
1123,Q11655398,Kotonobu Mamiya,re_japan,Japan,1777.0,geographer
1124,Q6463936,Kawada Takeshi,re_japan,Japan,1842.0,geographer
1125,Q1362200,Toneri-shinnō,re_japan,Japan,676.0,historian
1126,Q11532304,Matsuno Hazama,re_japan,Japan,1846.0,botanist
1127,Q21611001,Isuke Tsuboi,re_japan,Japan,1843.0,botanist
1128,Q584466,Arakaki Seishō,re_japan,Japan,1840.0,linguist
1129,Q3469315,Saitō Chikudō,re_japan,Japan,1815.0,philosopher | historian
1130,Q11534346,Yanagi Narayoshi,re_japan,Japan,1832.0,mathematician
1131,Q11470960,Yamaji Akitsune,re_japan,Japan,1850.0,astronomer
1132,Q3128831,Hayashi Ryūkō,re_japan,Japan,1681.0,philosopher
1133,Q541565,Imakita Kosen,re_japan,Japan,1816.0,philosopher
1134,Q6533330,Nemoto Michiaki,re_japan,Japan,1822.0,philosopher
1135,Q318064,Dōgen,re_japan,Japan,1200.0,philosopher
1136,Q40030937,Yamaoka Jirō,re_japan,Japan,1850.0,chemist
1137,Q726163,Kambei Mori,re_japan,Japan,1600.0,mathematician
1138,Q11533345,Enri Hayashi,re_japan,Japan,1831.0,botanist
1139,Q705860,Anjirō,re_japan,Japan,1600.0,linguist
1140,Q6536170,Kurita Hiroshi,re_japan,Japan,1835.0,historian
1141,Q6533291,Nagakubo Sekisui,re_japan,Japan,1717.0,geographer
1142,Q65666119,Uehara Rokushirō,re_japan,Japan,1848.0,musicologist
1143,Q11599994,Masuzō Kasama,re_japan,Japan,1844.0,historian
1144,Q11464264,Ono Ranzan,re_japan,Japan,1729.0,botanist
1145,Q6535199,Ishizuka Tatsumaro,re_japan,Japan,1764.0,historian
1146,Q559747,Yoshida Shōin,re_japan,Japan,1830.0,philosopher
1147,Q662447,Takebe Katahiro,re_japan,Japan,1664.0,mathematician
1148,Q6533159,Shigeno Yasutsugu,re_japan,Japan,1827.0,historian
1149,Q6536869,Tsurumine Shigenobu,re_japan,Japan,1788.0,linguist
1150,Q6537362,Hanawa Hokiichi,re_japan,Japan,1746.0,linguist | philosopher | historian
1151,Q3135437,Arima Yoriyuki,re_japan,Japan,1714.0,mathematician
1152,Q1721396,Kaibara Ekken,re_japan,Japan,1630.0,botanist | philosopher
1153,Q6537486,Fujitani Mitsue,re_japan,Japan,1768.0,linguist
1154,Q6565636,Yamazaki Ansai,re_japan,Japan,1619.0,philosopher
1155,Q6531189,Kawamoto Kōmin,re_japan,Japan,1810.0,chemist
1156,Q3200722,Horie Kuwajirō,re_japan,Japan,1831.0,chemist
1157,Q2972146,Nakae Chōmin,re_japan,Japan,1847.0,philosopher
1158,Q6536708,Tanikawa Kotosuga,re_japan,Japan,1709.0,linguist
1159,Q222227,Kūkai,re_japan,Japan,774.0,linguist | philosopher
1160,Q4389511,Tominaga Nakamoto,re_japan,Japan,1715.0,philosopher
1161,Q11496410,Toita Yasusuke,re_japan,Japan,1708.0,astronomer | mathematician
1162,Q6533120,Sakatani Rōro,re_japan,Japan,1822.0,political scientist
1163,Q6565667,Yamada Hōkoku,re_japan,Japan,1805.0,political scientist
1164,Q6538196,Yokoyama Yoshikiyo,re_japan,Japan,1826.0,historian
1165,Q3016941,Date Munehiro,re_japan,Japan,1802.0,linguist | historian
1166,Q6537102,Nakane Kōtei,re_japan,Japan,1839.0,philosopher
1167,Q11642302,Endō Moritoshi,re_japan,Japan,1669.0,astronomer
1168,Q655390,Fujiwara Seika,re_japan,Japan,1561.0,philosopher
1169,Q284038,Matsudaira Sadanobu,re_japan,Japan,1759.0,philosopher
1170,Q3388163,Akizuki Teijirō,re_japan,Japan,1824.0,philosopher
1171,Q6100305,Iwahashi Zenbei,re_japan,Japan,1756.0,astronomer
1172,Q2090901,Aizawa Seishisai,re_japan,Japan,1782.0,philosopher | political scientist
1173,Q11545971,Yasuya Takeichi,re_japan,Japan,1847.0,theologian
1174,Q3128828,Hayashi Ryūtan,re_japan,Japan,1744.0,philosopher
1175,Q6563588,Nakai Riken,re_japan,Japan,1732.0,philosopher
1176,Q6538408,Isomura Yoshinori,re_japan,Japan,1650.0,mathematician
1177,Q63566583,Jinzan Tani,re_japan,Japan,1663.0,astronomer
1178,Q386457,Ōtsuki Fumihiko,re_japan,Japan,1847.0,linguist | historian
1179,Q1960314,Katō Hiroyuki,re_japan,Japan,1836.0,philosopher | political scientist
1180,Q7402732,Sakabe Kōhan,re_japan,Japan,1759.0,mathematician
1181,Q17217447,Muraoka Ryōsuke,re_japan,Japan,1845.0,historian
1182,Q3128827,Hayashi Kinpō,re_japan,Japan,1767.0,philosopher
1183,Q11569626,Junkichi Katayama,re_japan,Japan,1837.0,physicist
1184,Q3128822,Hayashi Hōkō,re_japan,Japan,1644.0,philosopher
1185,Q90722889,Okamoto Kansuke,re_japan,Japan,1839.0,geographer
1186,Q6426256,Koide Chōjūrō,re_japan,Japan,1797.0,mathematician
1187,Q6537795,Motoori Haruniwa,re_japan,Japan,1763.0,linguist
1188,Q705243,Itō Keisuke,re_japan,Japan,1803.0,botanist
1189,Q55050774,Gotō Tatsuzō,re_japan,Japan,1841.0,botanist
1190,Q11449584,Junʼichi Udagawa,re_japan,Japan,1849.0,physicist
1191,Q403863,Yasuaki Aida,re_japan,Japan,1747.0,mathematician
1192,Q11671094,Unosuke Takahashi,re_japan,Japan,1833.0,mathematician
1193,Q6532884,Ōtsuki Joden,re_japan,Japan,1845.0,musicologist | historian
1194,Q2813872,Arai Ikunosuke,re_japan,Japan,1836.0,mathematician
1195,Q11534827,Shibata Shōkei,re_japan,Japan,1850.0,chemist
1196,Q3081321,Francis Brinkley,re_japan,Japan,1841.0,linguist | historian
1197,Q110774400,Morita Shien,re_japan,Japan,1823.0,historian
1198,Q11480535,Ichiki Shirō,re_japan,Japan,1829.0,historian
1199,Q11554460,Numajiri Bokusen,re_japan,Japan,1775.0,astronomer
1200,Q11564289,Minamoto no Yoshiari,re_japan,Japan,845.0,historian
1201,Q6282510,Shōsō Nakura,re_japan,Japan,1822.0,historian
1202,Q6532196,Yamaji Yukiyoshi,re_japan,Japan,1729.0,geographer
1203,Q1559382,Minamoto no Shitagō,re_japan,Japan,911.0,linguist
1204,Q11575905,Tanaka Yoshio,re_japan,Japan,1838.0,botanist | zoologist
1205,Q1952005,Mukai Genshō,re_japan,Japan,1609.0,botanist
1206,Q4141812,Mogami Tokunai,re_japan,Japan,1755.0,geographer
1207,Q6100696,Iwasaki Tsunemasa,re_japan,Japan,1786.0,botanist | zoologist
1208,Q597003,Wei Yuan,re_chinese_world,Chinese world,1794.0,philosopher
1209,Q11583182,Zhen Dexiu,re_chinese_world,Chinese world,1178.0,philosopher
1210,Q2912463,Zhao Mengjian,re_chinese_world,Chinese world,1199.0,historian
1211,Q6146198,Qian Qianyi,re_chinese_world,Chinese world,1582.0,historian
1212,Q371966,Feng Menglong,re_chinese_world,Chinese world,1574.0,historian
1213,Q712287,Jizang,re_chinese_world,Chinese world,549.0,philosopher
1214,Q15912473,Fan Zuyu,re_chinese_world,Chinese world,1041.0,historian
1215,Q182874,Cao Xueqin,re_chinese_world,Chinese world,1724.0,philosopher
1216,Q1548242,Ye Changchi,re_chinese_world,Chinese world,1849.0,historian
1217,Q197958,Zhou Daguan,re_chinese_world,Chinese world,1266.0,geographer
1218,Q558380,Cheng Yi,re_chinese_world,Chinese world,1033.0,philosopher
1219,Q1206650,Ma Duanlin,re_chinese_world,Chinese world,1245.0,historian
1220,Q713013,Song Lian,re_chinese_world,Chinese world,1310.0,historian
1221,Q4272132,Lü Zuqian,re_chinese_world,Chinese world,1137.0,historian
1222,Q319329,Wang Chong,re_chinese_world,Chinese world,27.0,astronomer | philosopher | meteorologist | mathematician
1223,Q699266,Zheng Qiao,re_chinese_world,Chinese world,1104.0,astronomer | historian
1224,Q1041328,Gong Zizhen,re_chinese_world,Chinese world,1792.0,philosopher
1225,Q36020,Su Shi,re_chinese_world,Chinese world,1037.0,historian
1226,Q14942746,Gao Panlong,re_chinese_world,Chinese world,1562.0,philosopher
1227,Q8011232,Wang Gen,re_chinese_world,Chinese world,1483.0,philosopher
1228,Q319618,Wang Anshi,re_chinese_world,Chinese world,1021.0,economist
1229,Q613140,Mipam Gyatso,re_chinese_world,Chinese world,1846.0,philosopher
1230,Q3138460,Wang Zhenyi,re_chinese_world,Chinese world,1768.0,astronomer | mathematician
1231,Q981888,Tao Hongjing,re_chinese_world,Chinese world,456.0,philosopher
1232,Q11105457,Lin Botong,re_chinese_world,Chinese world,1775.0,historian
1233,Q197206,Zhang Heng,re_chinese_world,Chinese world,78.0,philosopher | astronomer | mathematician | anthropologist | geographer
1234,Q697553,Ye Shi,re_chinese_world,Chinese world,1150.0,philosopher
1235,Q10425950,Tian Xi,re_chinese_world,Chinese world,940.0,historian
1236,Q187172,Bodhidharma,re_chinese_world,Chinese world,483.0,philosopher
1237,Q1914745,Mazu Daoyi,re_chinese_world,Chinese world,709.0,philosopher
1238,Q11042295,Qu Dajun,re_chinese_world,Chinese world,1630.0,geographer | historian
1239,Q1154748,Jin Shengtan,re_chinese_world,Chinese world,1610.0,philosopher
1240,Q1070259,Qiao Zhou,re_chinese_world,Chinese world,199.0,astronomer
1241,Q9397,Zhu Xi,re_chinese_world,Chinese world,1130.0,philosopher | historian
1242,Q420427,Xu Guangqi,re_chinese_world,Chinese world,1562.0,astronomer | mathematician
1243,Q699485,Liu Ji,re_chinese_world,Chinese world,1311.0,astronomer | philosopher | historian
1244,Q11658289,Chen Li,re_chinese_world,Chinese world,1810.0,astronomer | mathematician
1245,Q197172,Zhang Daoling,re_chinese_world,Chinese world,34.0,philosopher
1246,Q11126264,Bi Yuan,re_chinese_world,Chinese world,1730.0,historian
1247,Q15927765,Fan Zhen,re_chinese_world,Chinese world,1007.0,historian
1248,Q45378990,Fei Shiyin,re_chinese_world,Chinese world,1160.0,historian
1249,Q15913733,Xichan Wang,re_chinese_world,Chinese world,1628.0,astronomer | mathematician
1250,Q706214,Zhang Dai,re_chinese_world,Chinese world,1597.0,historian
1251,Q3497131,Luo Hongxian,re_chinese_world,Chinese world,1504.0,geographer
1252,Q15888775,Zhongtong Fang,re_chinese_world,Chinese world,1634.0,mathematician
1253,Q712125,Yin Mo,re_chinese_world,Chinese world,101.0,philosopher
1254,Q11115066,Mei Juecheng,re_chinese_world,Chinese world,1681.0,mathematician
1255,Q1156713,He Yan,re_chinese_world,Chinese world,195.0,philosopher
1256,Q979653,Paramartha,re_chinese_world,Chinese world,499.0,philosopher
1257,Q13668070,Pan Zengying,re_chinese_world,Chinese world,1808.0,historian
1258,Q21814440,Gu Yingxiang,re_chinese_world,Chinese world,1483.0,historian
1259,Q11080108,Wen Bing,re_chinese_world,Chinese world,1609.0,historian
1260,Q553678,Ge Hong,re_chinese_world,Chinese world,284.0,philosopher
1261,Q11147294,Hong Mai,re_chinese_world,Chinese world,1123.0,historian
1262,Q227444,Zu Chongzhi,re_chinese_world,Chinese world,429.0,astronomer | mathematician
1263,Q378462,Wang Yangming,re_chinese_world,Chinese world,1472.0,philosopher
1264,Q698817,Zhao Rukuo,re_chinese_world,Chinese world,1170.0,geographer | historian
1265,Q3274593,Wang Fan,re_chinese_world,Chinese world,228.0,astronomer | mathematician
1266,Q11094966,Heling Zhu,re_chinese_world,Chinese world,1606.0,philosopher
1267,Q1367171,Xu Xiake,re_chinese_world,Chinese world,1587.0,geographer
1268,Q345012,Huineng,re_chinese_world,Chinese world,638.0,philosopher
1269,Q17040371,Zhao Youqin,re_chinese_world,Chinese world,1279.0,astronomer | mathematician
1270,Q3573233,Yungton Dorje Pel,re_chinese_world,Chinese world,1284.0,philosopher
1271,Q11109045,Zha Jizuo,re_chinese_world,Chinese world,1601.0,historian
1272,Q5363752,Cheng Dawei,re_chinese_world,Chinese world,1533.0,mathematician
1273,Q11118003,Yang Shoujing,re_chinese_world,Chinese world,1839.0,historian
1274,Q5443379,Feng Guifen,re_chinese_world,Chinese world,1809.0,philosopher | mathematician
1275,Q565225,Qin Jiushao,re_chinese_world,Chinese world,1208.0,meteorologist | mathematician
1276,Q11067446,Zhang Xie,re_chinese_world,Chinese world,1574.0,geographer
1277,Q45537230,Mao Qianqian,re_chinese_world,Chinese world,1653.0,astronomer | mathematician
1278,Q10330338,Zhu Bian,re_chinese_world,Chinese world,1085.0,historian
1279,Q7267607,Qian Daxin,re_chinese_world,Chinese world,1728.0,linguist | philosopher
1280,Q707875,Fang Xiaoru,re_chinese_world,Chinese world,1357.0,historian
1281,Q3274694,Duan Yucai,re_chinese_world,Chinese world,1735.0,linguist | philosopher
1282,Q270085,Shen Kuo,re_chinese_world,Chinese world,1031.0,zoologist | physicist | philosopher | botanist | astronomer | meteorologist | mathematician | geologist | anthropologist | geographer | economist
1283,Q334323,Ouyang Xiu,re_chinese_world,Chinese world,1007.0,philosopher | historian
1284,Q11070428,Xu Shou,re_chinese_world,Chinese world,1818.0,chemist
1285,Q11646955,Jin Lvxiang,re_chinese_world,Chinese world,1232.0,historian
1286,Q574521,Yang Hui,re_chinese_world,Chinese world,1238.0,mathematician
1287,Q626019,Araniko,re_chinese_world,Chinese world,1244.0,astronomer
1288,Q11097372,Li Tao,re_chinese_world,Chinese world,1115.0,historian
1289,Q553520,Yang Xiong,re_chinese_world,Chinese world,-52.0,linguist | philosopher
1290,Q5071661,Chang Qu,re_chinese_world,Chinese world,291.0,historian
1291,Q561165,Shen Yue,re_chinese_world,Chinese world,441.0,historian
1292,Q2466384,Lu Jiuyuan,re_chinese_world,Chinese world,1139.0,philosopher
1293,Q18812219,Qu Taisu,re_chinese_world,Chinese world,1549.0,mathematician
1294,Q3051507,Hua He,re_chinese_world,Chinese world,219.0,historian
1295,Q8059998,Yu Zhengxie,re_chinese_world,Chinese world,1775.0,astronomer | philosopher
1296,Q45691164,Qu Jiusi,re_chinese_world,Chinese world,1546.0,historian
1297,Q6121590,Gu Xiancheng,re_chinese_world,Chinese world,1550.0,philosopher
1298,Q1292321,Zhang Sixun,re_chinese_world,Chinese world,1050.0,astronomer
1299,Q11643885,Ju Boqi,re_chinese_world,Chinese world,1819.0,mathematician
1300,Q15449527,Chen Hongxu,re_chinese_world,Chinese world,1597.0,archeologist | historian
1301,Q11089447,Yan Shu,re_chinese_world,Chinese world,991.0,historian
1302,Q457972,Guan Zhong,re_chinese_world,Chinese world,-719.0,philosopher
1303,Q11073410,Hui Dong,re_chinese_world,Chinese world,1697.0,philosopher
1304,Q1387854,Desi Sangye Gyatso,re_chinese_world,Chinese world,1653.0,historian
1305,Q1088063,Hua Sui,re_chinese_world,Chinese world,1439.0,historian
1306,Q7267602,Qian Dehong,re_chinese_world,Chinese world,1496.0,philosopher
1307,Q5950484,Xu Ai,re_chinese_world,Chinese world,1487.0,philosopher
1308,Q31754,Huang Zongxi,re_chinese_world,Chinese world,1610.0,philosopher | historian
1309,Q11095476,Li Guangdi,re_chinese_world,Chinese world,1642.0,philosopher
1310,Q10543449,Lu Zhen,re_chinese_world,Chinese world,957.0,historian
1311,Q714374,Wang Fuzhi,re_chinese_world,Chinese world,1619.0,philosopher | historian
1312,Q626733,Fan Chengda,re_chinese_world,Chinese world,1126.0,geographer
1313,Q515272,Rigdzin Tsewang Norbu,re_chinese_world,Chinese world,1698.0,historian
1314,Q706837,Liu Yuxi,re_chinese_world,Chinese world,772.0,philosopher
1315,Q716358,Ruan Yuan,re_chinese_world,Chinese world,1764.0,philosopher | mathematician
1316,Q4502729,He Qiutao,re_chinese_world,Chinese world,1824.0,historian
1317,Q16076318,Xu Dong,re_chinese_world,Chinese world,976.0,historian
1318,Q3315279,Zheng Ruozeng,re_chinese_world,Chinese world,1503.0,geographer
1319,Q12165238,Fang Yizhi,re_chinese_world,Chinese world,1611.0,linguist
1320,Q30949294,Ouyang De,re_chinese_world,Chinese world,1496.0,philosopher
1321,Q558192,Cheng Hao,re_chinese_world,Chinese world,1032.0,philosopher
1322,Q715748,Li Shanlan,re_chinese_world,Chinese world,1811.0,mathematician
1323,Q4578350,Chen Hongmou,re_chinese_world,Chinese world,1696.0,philosopher
1324,Q699303,Chen Di,re_chinese_world,Chinese world,1541.0,linguist
1325,Q698177,Li Zhi,re_chinese_world,Chinese world,1527.0,philosopher
1326,Q197778,Zhiyi,re_chinese_world,Chinese world,538.0,philosopher
1327,Q1288620,Wen Tong,re_chinese_world,Chinese world,1018.0,historian
1328,Q4501983,Hu Hong,re_chinese_world,Chinese world,1105.0,philosopher
1329,Q4388724,Zhao Yi,re_chinese_world,Chinese world,1727.0,historian
1330,Q11573061,Wang Yinzhi,re_chinese_world,Chinese world,1766.0,linguist
1331,Q537211,Dong Qichang,re_chinese_world,Chinese world,1555.0,art theorist
1332,Q703776,Du Qiong,re_chinese_world,Chinese world,101.0,astronomer
1333,Q6473698,Lai Zhide,re_chinese_world,Chinese world,1525.0,philosopher
1334,Q15941622,Chen Ji,re_chinese_world,Chinese world,1363.0,historian
1335,Q716389,Li Gonglin,re_chinese_world,Chinese world,1049.0,archeologist | anthropologist
1336,Q379577,Marpa Chokyi Lodro,re_chinese_world,Chinese world,1012.0,philosopher
1337,Q1195906,Gu Yanwu,re_chinese_world,Chinese world,1613.0,philosopher | astronomer | linguist | geographer | historian
1338,Q12159927,Tao Zongyi,re_chinese_world,Chinese world,1329.0,historian
1339,Q1265657,Su Song,re_chinese_world,Chinese world,1020.0,zoologist | philosopher | botanist | astronomer | mathematician | geographer
1340,Q16260354,Wang Kentang,re_chinese_world,Chinese world,1549.0,historian
1341,Q17033673,Luo Shilin,re_chinese_world,Chinese world,1784.0,astronomer | mathematician
1342,Q1268609,Wu Zixu,re_chinese_world,Chinese world,-525.0,philosopher
1343,Q709241,Hong Liangji,re_chinese_world,Chinese world,1746.0,philosopher
1344,Q31765,Fan Zhen,re_chinese_world,Chinese world,450.0,philosopher
1345,Q11094003,Zhu Yizun,re_chinese_world,Chinese world,1629.0,historian
1346,Q714369,Dai Zhen,re_chinese_world,Chinese world,1724.0,philosopher | mathematician
1347,Q947874,Gö Lotsawa Zhönnu-pel,re_chinese_world,Chinese world,1392.0,historian
1348,Q15916782,Wang Songwei,re_chinese_world,Chinese world,1849.0,historian
1349,Q181380,Li Rui,re_chinese_world,Chinese world,1768.0,mathematician
1350,Q265181,He Xinyin,re_chinese_world,Chinese world,1517.0,philosopher
1351,Q16075718,Chen Hao,re_chinese_world,Chinese world,1757.0,historian
1352,Q1275360,Zeng Gong,re_chinese_world,Chinese world,1019.0,historian
1353,Q4501976,Anguo Hu,re_chinese_world,Chinese world,1074.0,philosopher
1354,Q1155951,Su Zhe,re_chinese_world,Chinese world,1039.0,philosopher | historian
1355,Q15920149,Qian Tan,re_chinese_world,Chinese world,1594.0,historian
1356,Q8070379,Zhang Xuecheng,re_chinese_world,Chinese world,1738.0,philosopher | historian
1357,Q20048449,Xue Fengzuo,re_chinese_world,Chinese world,1600.0,astronomer | mathematician
1358,Q698543,Chen Baisha,re_chinese_world,Chinese world,1428.0,philosopher
1359,Q13553235,Zhan Ruoshui,re_chinese_world,Chinese world,1466.0,philosopher
1360,Q6728564,Chu Jen,re_chinese_world,Chinese world,1361.0,historian
1361,Q17030818,Xiang Mingda,re_chinese_world,Chinese world,1789.0,mathematician
1362,Q10897757,Liu Hong,re_chinese_world,Chinese world,130.0,astronomer | mathematician
1363,Q11835,Manuel Dias,re_chinese_world,Chinese world,1574.0,astronomer
1364,Q985731,Xu Jingzong,re_chinese_world,Chinese world,592.0,geographer
1365,Q1207661,Shan Tao,re_chinese_world,Chinese world,205.0,philosopher
1366,Q37151,Sun Tzu,re_chinese_world,Chinese world,-543.0,philosopher
1367,Q16076832,Ma Xu,re_chinese_world,Chinese world,70.0,historian
1368,Q7272946,Qurbān-ʻAlī Khālidī,re_chinese_world,Chinese world,1846.0,historian
1369,Q15917614,Wei Liaoweng,re_chinese_world,Chinese world,1178.0,philosopher
1370,Q7192013,Pierre-Martial Cibot,re_chinese_world,Chinese world,1727.0,botanist | historian
